RSSI,LQI,Time,Yaw,Pitch,Roll,ax,ay,az,Latitude,Longitude,Altitude,Satellites,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Mode
-27,130,280242,230.75,3.19,-0.63,-0.08,-0.23,-0.1,0.0,0.0,0.0,0,1499,1795,1000,1500,1499,1000,1000,1000,1000,1000,255
-28,129,280273,230.75,3.19,-0.56,-0.04,-0.03,-0.18,0.0,0.0,0.0,0,1511,1795,1000,1500,1511,1000,1000,1000,1000,1000,255
-28,130,280302,229.63,3.19,-0.69,-0.01,-0.15,-0.13,0.0,0.0,0.0,0,1533,1790,1000,1500,1533,1000,1000,1000,1000,1000,255
-29,130,280316,229.63,3.19,-0.75,-0.04,-0.06,-0.07,0.0,0.0,0.0,0,1544,1791,1000,1500,1544,1000,1000,1000,1000,1000,255
-30,130,280344,228.38,3.19,-1.0,-0.07,-0.09,-0.17,0.0,0.0,0.0,0,1561,1791,1000,1500,1561,1000,1000,1000,1000,1000,255
-32,130,280375,228.38,3.19,-1.31,-0.1,-0.31,-0.02,0.0,0.0,0.0,0,1572,1793,1000,1500,1572,1000,1000,1000,1000,1000,255
-35,130,280404,227.31,3.19,-1.63,-0.03,-0.25,-0.18,0.0,0.0,0.0,0,1575,1788,1000,1500,1575,1000,1000,1000,1000,1000,255
-36,129,280434,227.31,3.19,-1.88,0.0,-0.24,-0.19,0.0,0.0,0.0,0,1566,1790,1000,1500,1566,1000,1000,1000,1000,1000,255
-36,130,280448,226.19,3.19,-1.94,-0.16,-0.48,-0.13,0.0,0.0,0.0,0,1547,1790,1000,1500,1547,1000,1000,1000,1000,1000,255
-36,132,280478,226.19,3.19,-1.81,0.15,-0.26,-0.57,0.0,0.0,0.0,0,1512,1794,1000,1500,1512,1000,1000,1000,1000,1000,255
-34,133,280507,224.94,3.25,-1.69,0.0,-0.26,-0.04,0.0,0.0,0.0,0,1513,1798,1000,1500,1513,1000,1000,1000,1000,1000,255
-34,131,280538,223.75,3.25,-1.5,-0.09,-0.03,-0.01,0.0,0.0,0.0,0,1516,1795,1000,1500,1516,1000,1000,1000,1000,1000,255
-33,132,280553,223.75,3.25,-1.44,-0.01,-0.06,-0.1,0.0,0.0,0.0,0,1517,1793,1000,1500,1517,1000,1000,1000,1000,1000,255
-34,133,280582,223.75,3.25,-1.37,-0.05,-0.09,-0.13,0.0,0.0,0.0,0,1522,1793,1000,1500,1522,1000,1000,1000,1000,1000,255
-34,129,280629,222.69,3.25,-1.37,-0.04,-0.09,-0.11,0.0,0.0,0.0,0,1531,1794,1000,1500,1531,1000,1000,1000,1000,1000,255
-35,129,280643,221.63,3.25,-1.44,-0.04,-0.06,-0.1,0.0,0.0,0.0,0,1540,1794,1000,1500,1540,1000,1000,1000,1000,1000,255
-35,130,280674,221.63,3.25,-1.5,-0.03,-0.13,-0.13,0.0,0.0,0.0,0,1546,1791,1000,1500,1546,1000,1000,1000,1000,1000,255
-36,132,280704,220.5,3.25,-1.63,-0.05,-0.14,-0.12,0.0,0.0,0.0,0,1546,1793,1000,1500,1546,1000,1000,1000,1000,1000,255
-36,130,280731,220.5,3.25,-1.69,-0.04,-0.12,-0.07,0.0,0.0,0.0,0,1543,1794,1000,1500,1543,1000,1000,1000,1000,1000,255
-36,130,280745,219.56,3.25,-1.69,-0.04,-0.15,-0.12,0.0,0.0,0.0,0,1540,1793,1000,1500,1540,1000,1000,1000,1000,1000,255
-37,129,280776,219.56,3.25,-1.75,-0.01,-0.15,-0.13,0.0,0.0,0.0,0,1537,1794,1000,1500,1537,1000,1000,1000,1000,1000,255
-40,134,280824,218.38,3.25,-1.69,-0.02,-0.12,-0.14,0.0,0.0,0.0,0,1530,1796,1000,1500,1530,1000,1000,1000,1000,1000,255
-41,129,280841,217.5,3.31,-1.69,-0.05,-0.11,-0.09,0.0,0.0,0.0,0,1531,1796,1000,1500,1531,1000,1000,1000,1000,1000,255
-42,130,280872,217.5,3.31,-1.63,-0.05,-0.1,-0.11,0.0,0.0,0.0,0,1533,1796,1000,1500,1533,1000,1000,1000,1000,1000,255
-39,131,280903,216.5,3.31,-1.63,-0.05,-0.09,-0.11,0.0,0.0,0.0,0,1535,1796,1000,1500,1535,1000,1000,1000,1000,1000,255
-38,129,280916,216.5,3.31,-1.69,-0.03,-0.09,-0.12,0.0,0.0,0.0,0,1538,1795,1000,1500,1538,1000,1000,1000,1000,1000,255
-35,130,280945,215.5,3.31,-1.69,-0.03,-0.09,-0.11,0.0,0.0,0.0,0,1541,1795,1000,1500,1541,1000,1000,1000,1000,1000,255
-34,130,280976,215.5,3.31,-1.75,-0.03,-0.12,-0.13,0.0,0.0,0.0,0,1543,1795,1000,1500,1543,1000,1000,1000,1000,1000,255
-34,130,281026,214.63,3.31,-1.75,-0.01,-0.11,-0.13,0.0,0.0,0.0,0,1541,1795,1000,1500,1541,1000,1000,1000,1000,1000,255
-33,130,281043,213.69,3.31,-1.75,-0.04,-0.1,-0.12,0.0,0.0,0.0,0,1539,1796,1000,1500,1539,1000,1000,1000,1000,1000,255
-34,129,281074,213.69,3.31,-1.75,-0.02,-0.12,-0.14,0.0,0.0,0.0,0,1536,1796,1000,1500,1536,1000,1000,1000,1000,1000,255
-33,130,281105,212.69,3.31,-1.75,-0.04,-0.09,-0.11,0.0,0.0,0.0,0,1537,1795,1000,1500,1537,1000,1000,1000,1000,1000,255
-33,129,281121,212.69,3.31,-1.75,-0.04,-0.07,-0.11,0.0,0.0,0.0,0,1536,1795,1000,1500,1536,1000,1000,1000,1000,1000,255
-32,130,281152,211.69,3.31,-1.75,-0.02,-0.06,-0.11,0.0,0.0,0.0,0,1538,1796,1000,1500,1538,1000,1000,1000,1000,1000,255
-32,129,281180,211.69,3.31,-1.75,-0.03,-0.07,-0.1,0.0,0.0,0.0,0,1540,1795,1000,1500,1540,1000,1000,1000,1000,1000,255
-33,129,281195,210.81,3.31,-1.75,-0.03,-0.07,-0.1,0.0,0.0,0.0,0,1540,1796,1000,1500,1540,1000,1000,1000,1000,1000,255
-33,131,281229,210.81,3.31,-1.81,-0.03,-0.07,-0.12,0.0,0.0,0.0,0,1542,1795,1000,1500,1542,1000,1000,1000,1000,1000,255
-33,129,281261,210.13,3.31,-1.81,-0.05,-0.08,-0.02,0.0,0.0,0.0,0,1542,1795,1000,1500,1542,1000,1000,1000,1000,1000,255
-33,129,281275,210.13,3.31,-1.81,-0.03,-0.12,-0.12,0.0,0.0,0.0,0,1541,1795,1000,1500,1541,1000,1000,1000,1000,1000,255
-34,129,281306,209.25,3.31,-1.81,-0.03,-0.12,-0.16,0.0,0.0,0.0,0,1540,1795,1000,1500,1540,1000,1000,1000,1000,1000,255
-34,129,281336,208.56,3.31,-1.81,-0.02,-0.13,-0.27,0.0,0.0,0.0,0,1540,1795,1000,1500,1540,1000,1000,1000,1000,1000,255
-34,130,281353,208.56,3.31,-1.81,-0.02,-0.07,-0.04,0.0,0.0,0.0,0,1539,1796,1000,1500,1539,1000,1000,1000,1000,1000,255
-35,130,281382,208.56,3.31,-1.81,-0.04,-0.07,-0.1,0.0,0.0,0.0,0,1539,1795,1000,1500,1539,1000,1000,1000,1000,1000,255
-34,129,281428,207.88,3.31,-1.81,-0.02,-0.08,-0.13,0.0,0.0,0.0,0,1541,1795,1000,1500,1541,1000,1000,1000,1000,1000,255
-34,131,281444,206.94,3.31,-1.81,-0.02,-0.08,-0.1,0.0,0.0,0.0,0,1541,1795,1000,1500,1541,1000,1000,1000,1000,1000,255
-33,130,281475,206.94,3.31,-1.81,-0.03,-0.07,-0.1,0.0,0.0,0.0,0,1541,1795,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,130,281505,206.06,3.38,-1.81,-0.04,-0.1,-0.14,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,131,281522,206.06,3.38,-1.81,-0.02,-0.08,-0.11,0.0,0.0,0.0,0,1542,1797,1000,1500,1542,1000,1000,1000,1000,1000,255
-31,130,281553,205.25,3.38,-1.88,-0.02,-0.09,-0.11,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-31,131,281584,205.25,3.38,-1.88,-0.02,-0.08,-0.12,0.0,0.0,0.0,0,1540,1797,1000,1500,1540,1000,1000,1000,1000,1000,255
-31,131,281601,204.5,3.38,-1.88,-0.03,-0.06,-0.1,0.0,0.0,0.0,0,1540,1797,1000,1500,1540,1000,1000,1000,1000,1000,255
-32,130,281628,204.5,3.38,-1.88,-0.03,-0.09,-0.1,0.0,0.0,0.0,0,1540,1797,1000,1500,1540,1000,1000,1000,1000,1000,255
-33,132,281660,203.63,3.38,-1.88,-0.05,-0.07,-0.14,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,129,281674,203.63,3.38,-1.88,-0.03,-0.06,-0.13,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,129,281706,202.88,3.38,-1.88,-0.02,-0.08,-0.13,0.0,0.0,0.0,0,1542,1797,1000,1500,1542,1000,1000,1000,1000,1000,255
-31,130,281739,202.13,3.38,-1.88,-0.03,-0.1,-0.11,0.0,0.0,0.0,0,1543,1797,1000,1500,1543,1000,1000,1000,1000,1000,255
-32,130,281753,202.13,3.38,-1.88,-0.01,-0.08,-0.15,0.0,0.0,0.0,0,1542,1796,1000,1500,1542,1000,1000,1000,1000,1000,255
-32,129,281785,201.5,3.38,-1.88,-0.04,-0.09,-0.08,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,135,281817,201.5,3.38,-1.88,0.0,-0.1,-0.09,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-31,131,281836,200.69,3.38,-1.88,-0.01,-0.09,-0.14,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,131,281868,200.69,3.38,-1.88,-0.03,-0.07,-0.18,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,132,281899,199.88,3.38,-1.88,-0.01,-0.09,-0.17,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,131,281914,199.88,3.38,-1.88,-0.03,-0.05,-0.06,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-33,130,281943,199.19,3.38,-1.88,-0.04,-0.11,-0.14,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-33,129,281974,199.19,3.38,-1.88,-0.03,-0.08,-0.11,0.0,0.0,0.0,0,1542,1797,1000,1500,1542,1000,1000,1000,1000,1000,255
-33,131,281991,198.69,3.38,-1.88,-0.03,-0.1,-0.11,0.0,0.0,0.0,0,1542,1797,1000,1500,1542,1000,1000,1000,1000,1000,255
-33,129,282024,198.69,3.38,-1.88,-0.02,-0.08,-0.1,0.0,0.0,0.0,0,1542,1796,1000,1500,1542,1000,1000,1000,1000,1000,255
-33,129,282042,198.19,3.38,-1.88,-0.02,-0.09,-0.09,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,129,282073,198.19,3.38,-1.88,-0.02,-0.11,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,131,282103,197.75,3.38,-1.88,-0.02,-0.09,-0.14,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-32,129,282121,197.75,3.38,-1.88,-0.02,-0.07,-0.13,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-31,132,282151,197.19,3.38,-1.88,-0.01,-0.07,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-31,129,282181,197.19,3.38,-1.88,-0.04,-0.07,-0.09,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-31,130,282225,196.5,3.38,-1.88,-0.03,-0.05,-0.1,0.0,0.0,0.0,0,1542,1797,1000,1500,1542,1000,1000,1000,1000,1000,255
-31,130,282272,195.75,3.38,-1.88,-0.03,-0.08,-0.12,0.0,0.0,0.0,0,1541,1798,1000,1500,1541,1000,1000,1000,1000,1000,255
-31,132,282289,195.25,3.38,-1.88,-0.02,-0.07,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,129,282320,195.25,3.38,-1.88,0.0,-0.07,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-31,129,282351,194.63,3.38,-1.88,-0.03,-0.07,-0.11,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-31,131,282365,194.63,3.38,-1.88,-0.01,-0.08,-0.1,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,131,282395,194.19,3.38,-1.88,-0.01,-0.09,-0.1,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,130,282424,194.19,3.38,-1.88,-0.03,-0.09,-0.1,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,130,282440,193.56,3.38,-1.88,-0.04,-0.08,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,130,282472,193.56,3.38,-1.88,-0.02,-0.08,-0.13,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,132,282503,193.25,3.38,-1.88,-0.02,-0.08,-0.15,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,129,282519,193.25,3.38,-1.88,-0.03,-0.11,-0.13,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,130,282551,192.69,3.38,-1.88,-0.05,-0.07,-0.07,0.0,0.0,0.0,0,1542,1796,1000,1500,1542,1000,1000,1000,1000,1000,255
-30,130,282580,192.69,3.38,-1.88,-0.02,-0.06,-0.09,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-30,129,282624,192.19,3.38,-1.88,-0.01,-0.09,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,282640,191.56,3.38,-1.88,-0.03,-0.07,-0.11,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,132,282671,191.56,3.38,-1.88,-0.02,-0.08,-0.11,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,282687,191.06,3.38,-1.88,-0.02,-0.07,-0.12,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,132,282719,191.06,3.38,-1.88,-0.03,-0.09,-0.13,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,282749,190.63,3.38,-1.88,-0.01,-0.09,-0.11,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,282765,190.63,3.38,-1.88,-0.02,-0.09,-0.12,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,131,282793,190.06,3.38,-1.88,-0.01,-0.09,-0.13,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,282823,190.06,3.38,-1.88,-0.03,-0.1,-0.11,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,132,282855,189.56,3.38,-1.88,-0.02,-0.09,-0.14,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,131,282870,189.56,3.38,-1.88,-0.02,-0.09,-0.1,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,282902,189.19,3.38,-1.88,-0.03,-0.06,-0.13,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,282933,188.63,3.38,-1.88,-0.02,-0.1,-0.1,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,282950,188.63,3.38,-1.88,-0.01,-0.09,-0.11,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,132,282979,188.63,3.38,-1.88,-0.03,-0.08,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,132,283022,188.19,3.38,-1.88,-0.04,-0.08,-0.1,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283039,187.75,3.38,-1.88,-0.02,-0.09,-0.1,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283070,187.75,3.38,-1.88,-0.03,-0.07,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283085,187.31,3.38,-1.88,-0.01,-0.08,-0.1,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283118,187.31,3.38,-1.88,-0.02,-0.09,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283149,186.94,3.38,-1.88,-0.02,-0.09,-0.11,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283163,186.94,3.38,-1.88,-0.04,-0.09,-0.14,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283195,186.44,3.38,-1.88,-0.01,-0.06,-0.11,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283222,186.44,3.38,-1.88,-0.02,-0.08,-0.11,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283252,185.94,3.38,-1.88,-0.01,-0.07,-0.12,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283270,185.94,3.38,-1.88,-0.03,-0.08,-0.13,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283300,185.56,3.38,-1.88,-0.02,-0.08,-0.12,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283330,185.56,3.38,-1.88,-0.04,-0.09,-0.1,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283346,185.25,3.38,-1.88,-0.02,-0.07,-0.13,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283375,185.25,3.38,-1.88,-0.02,-0.09,-0.1,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283420,184.81,3.38,-1.88,-0.02,-0.09,-0.12,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,131,283437,184.31,3.38,-1.88,-0.03,-0.07,-0.13,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283468,184.31,3.38,-1.88,-0.01,-0.09,-0.1,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283484,184.06,3.38,-1.88,-0.02,-0.08,-0.11,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283515,184.06,3.38,-1.88,-0.02,-0.1,-0.13,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283546,183.81,3.38,-1.88,-0.02,-0.07,-0.1,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283575,183.81,3.38,-1.88,-0.02,-0.07,-0.1,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283596,183.38,3.38,-1.88,-0.02,-0.07,-0.1,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,129,283620,183.38,3.38,-1.88,-0.02,-0.08,-0.11,0.0,0.0,0.0,0,1541,1796,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,130,283651,182.94,3.38,-1.88,-0.02,-0.06,-0.12,0.0,0.0,0.0,0,1541,1797,1000,1500,1541,1000,1000,1000,1000,1000,255
-29,131,283668,182.94,3.38,-1.88,-0.04,-0.07,-0.13,0.0,0.0,0.0,0,1540,1797,1000,1500,1540,1000,1000,1000,1000,1000,255
